scope,instance_id,n,family,operational_level,threshold,rho_tau_exact_validation,eps_per_logical_depth_model,fixed_overhead_ratio_to_oracle,fixed_overhead_gate_equivalent_model,break_even_fixed_overhead_ratio_to_oracle,k_star,p_target_eff,gate_equivalent_cost_at_k,resource_per_target_hit_model,eta_arch_fixed,oracle_gate_equivalent_model,iteration_gate_equivalent_model,evidence_label
primary,n8_d25_s17,8,random_fixed_density,0.25,25,0.28125,0.0,0.0,0.0,0.4266803913082466,0,0.28124999999999994,8.0,28.44444444444445,1.0,1593.0,1730.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.4,82,0.0390625,0.0001,0.5,2664.5,0.14350293559823268,2,0.5942388789865257,13686.5,23031.98340597021,0.33636077308237666,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.4,82,0.0390625,0.0001,1.0,5329.0,0.14350293559823268,2,0.5942388789865257,16351.0,27515.87043225214,0.2012982225632118,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.4,82,0.0390625,0.0001,2.0,10658.0,0.14350293559823268,3,0.7523153090243343,27186.0,36136.443953609145,0.1323058390524304,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.4,82,0.0390625,0.0005,0.0,0.0,0.23795022423390788,0,0.03904297363199881,10.0,256.1280320053339,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.4,82,0.0390625,0.0005,0.05,266.45,0.23795022423390788,0,0.03904297363199881,276.45,7080.659444787457,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.4,82,0.0390625,0.0005,0.1,532.9,0.23795022423390788,0,0.03904297363199881,542.9,13905.19085756958,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.4,82,0.0390625,0.0005,0.25,1332.25,0.23795022423390788,1,0.20724675468013917,6848.25,33043.94324808349,0.9611725125216529,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.4,82,0.0390625,0.0005,0.5,2664.5,0.23795022423390788,1,0.20724675468013917,8180.5,39472.270688270284,0.5762253967759418,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.4,82,0.0390625,0.0005,1.0,5329.0,0.23795022423390788,1,0.20724675468013917,10845.0,52328.92556864388,0.3826703242493709,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.4,82,0.0390625,0.0005,2.0,10658.0,0.23795022423390788,2,0.3028632524819423,21680.0,71583.46158648822,0.2619826774661098,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0,0.0,0.0,0.05677655962608645,0,0.007812500000000002,10.0,1279.9999999999998,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0,0.05,266.45,0.05677655962608645,0,0.007812500000000002,276.45,35385.59999999999,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0,0.1,532.9,0.05677655962608645,6,0.8335479177263119,33578.9,40284.306739790016,0.5797037141363227,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0,0.25,1332.25,0.05677655962608645,6,0.8335479177263119,34378.25,41243.27980300683,0.2400544782722972,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0,0.5,2664.5,0.05677655962608645,6,0.8335479177263119,35710.5,42841.56824170153,0.1251447941253667,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0,1.0,5329.0,0.05677655962608645,6,0.8335479177263119,38375.0,46038.145119090914,0.06736711158323615,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0,2.0,10658.0,0.05677655962608645,7,0.9419926133382247,49210.0,52240.32471508461,0.03825717443162716,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,1e-05,0.0,0.0,0.05984609955921574,0,0.007812421875390625,10.0,1280.012800064,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,1e-05,0.05,266.45,0.05984609955921574,0,0.007812421875390625,276.45,35385.95385776928,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,1e-05,0.1,532.9,0.05984609955921574,6,0.792475182902824,33578.9,42372.1786176332,0.6097427429367408,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,1e-05,0.25,1332.25,0.05984609955921574,6,0.792475182902824,34378.25,43380.85373736628,0.2524935971025677,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,1e-05,0.5,2664.5,0.05984609955921574,6,0.792475182902824,35710.5,45061.97893692141,0.13162953449063242,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,1e-05,1.0,5329.0,0.05984609955921574,6,0.792475182902824,38375.0,48424.229336031676,0.07085793380103883,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,1e-05,2.0,10658.0,0.05984609955921574,6,0.792475182902824,43704.0,55148.730134252204,0.04038668407394508,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,5e-05,0.0,0.0,0.0720244206284745,0,0.007812109384765464,10.0,1280.0640016000264,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,5e-05,0.05,266.45,0.0720244206284745,0,0.007812109384765464,276.45,35387.36932423273,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,5e-05,0.1,532.9,0.0720244206284745,5,0.5539204545004836,28072.9,50680.38158171228,0.7292700029065929,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,5e-05,0.25,1332.25,0.0720244206284745,5,0.5539204545004836,28872.25,52123.45882052059,0.30336685551739623,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,5e-05,0.5,2664.5,0.0720244206284745,5,0.5539204545004836,30204.5,54528.587551867764,0.1592758611149566,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,5e-05,1.0,5329.0,0.0720244206284745,6,0.6474497538377085,38375.0,59271.00871154116,0.08672627896608845,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,5e-05,2.0,10658.0,0.0720244206284745,6,0.6474497538377085,43704.0,67501.76325027217,0.04943111718932018,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0001,0.0,0.0,0.08852422844944029,0,0.0078117187890612,10.0,1280.128006400213,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0001,0.05,266.45,0.08852422844944029,0,0.0078117187890612,276.45,35389.13873693389,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0001,0.1,532.9,0.08852422844944029,4,0.36494064704960427,22566.9,61837.17868218887,0.8897672694311834,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0001,0.25,1332.25,0.08852422844944029,4,0.36494064704960427,23366.25,64027.53485780925,0.3726318473205584,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0001,0.5,2664.5,0.08852422844944029,5,0.44875231228075085,30204.5,67307.73117688873,0.19659340747189455,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0001,1.0,5329.0,0.08852422844944029,5,0.44875231228075085,32869.0,73245.30503908874,0.10716833219411283,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0001,2.0,10658.0,0.08852422844944029,5,0.44875231228075085,38198.0,85120.45276348873,0.06233005626039945,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0005,0.0,0.0,0.21404771302887815,0,0.007808594726399762,10.0,1280.6401600266697,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0005,0.05,266.45,0.21404771302887815,0,0.007808594726399762,276.45,35403.29722393728,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0005,0.1,532.9,0.21404771302887815,0,0.007808594726399762,542.9,69525.9542878479,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0005,0.25,1332.25,0.21404771302887815,1,0.04517333561135744,6848.25,151599.3872783266,0.8819356871126662,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0005,0.5,2664.5,0.21404771302887815,2,0.07896515099257113,13686.5,173323.29297119429,0.506042756200078,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0005,1.0,5329.0,0.21404771302887815,2,0.07896515099257113,16351.0,207066.02589208327,0.3028459782351523,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d50_s211,10,random_fixed_density,0.55,90,0.0078125,0.0005,2.0,10658.0,0.21404771302887815,2,0.07896515099257113,21680.0,274551.4917338613,0.2009618794973957,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0,0.0,0.0,0.17436860847842353,0,0.09765625,10.0,102.4,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0,0.05,461.65000000000003,0.17436860847842353,0,0.09765625,471.65000000000003,4829.696,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0,0.1,923.3000000000001,0.17436860847842353,0,0.09765625,933.3000000000001,9556.992,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0,0.25,2308.25,0.17436860847842353,1,0.6649255752563477,11728.25,17638.440205098785,0.7430190558736884,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0,0.5,4616.5,0.17436860847842353,1,0.6649255752563477,14036.5,21109.881349636056,0.4455877770561755,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0,1.0,9233.0,0.17436860847842353,1,0.6649255752563477,18653.0,28052.763638710603,0.29638945137864675,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0,2.0,18466.0,0.17436860847842353,2,0.9996643348131329,37296.0,37308.5231724024,0.19719692931667687,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,1e-05,0.0,0.0,0.17730443739809745,0,0.0976552734423828,10.0,102.40102400512002,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,1e-05,0.05,461.65000000000003,0.17730443739809745,0,0.0976552734423828,471.65000000000003,4829.744297201486,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,1e-05,0.1,923.3000000000001,0.17730443739809745,0,0.0976552734423828,933.3000000000001,9557.08757039785,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,1e-05,0.25,2308.25,0.17730443739809745,1,0.6555831320323713,11728.25,17889.79829856404,0.7535999761351649,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,1e-05,0.5,4616.5,0.17730443739809745,1,0.6555831320323713,14036.5,21410.7095106085,0.4519331442459525,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,1e-05,1.0,9233.0,0.17730443739809745,1,0.6555831320323713,18653.0,28452.53193469742,0.30061016836644006,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,1e-05,2.0,18466.0,0.17730443739809745,2,0.9717801127783873,37296.0,38379.05253418711,0.2028532620526963,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,5e-05,0.0,0.0,0.18962723537023696,0,0.09765136730956828,10.0,102.40512012800214,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,5e-05,0.05,461.65000000000003,0.18962723537023696,0,0.09765136730956828,471.65000000000003,4829.937490837221,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,5e-05,0.1,923.3000000000001,0.18962723537023696,0,0.09765136730956828,933.3000000000001,9557.46986154644,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,5e-05,0.25,2308.25,0.18962723537023696,1,0.6195076920173074,11728.25,18931.564774941235,0.7974520373482888,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,5e-05,0.5,4616.5,0.18962723537023696,1,0.6195076920173074,14036.5,22657.50721236865,0.47823118104705575,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,5e-05,1.0,9233.0,0.18962723537023696,1,0.6195076920173074,18653.0,30109.39208722349,0.31810270541785884,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,5e-05,2.0,18466.0,0.18962723537023696,2,0.867807188956875,37296.0,42977.28858968164,0.22714824605111059,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0001,0.0,0.0,0.2064433938604609,0,0.09764648486326498,10.0,102.41024051201707,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0001,0.05,461.65000000000003,0.2064433938604609,0,0.09764648486326498,471.65000000000003,4830.178993749285,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0001,0.1,923.3000000000001,0.2064433938604609,0,0.09764648486326498,933.3000000000001,9557.947746986552,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0001,0.25,2308.25,0.2064433938604609,1,0.577192086980034,11728.25,20319.49201064792,0.8558727354888237,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0001,0.5,4616.5,0.2064433938604609,1,0.577192086980034,14036.5,24318.593959666578,0.5132660146932821,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0001,1.0,9233.0,0.2064433938604609,1,0.577192086980034,18653.0,32316.797857703892,0.341406655073188,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0001,2.0,18466.0,0.2064433938604609,1,0.577192086980034,27886.0,48313.20565377852,0.2553374488291563,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0005,0.0,0.0,0.43121146018087714,0,0.097607434079997,10.0,102.4512128021336,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0005,0.05,461.65000000000003,0.43121146018087714,0,0.097607434079997,471.65000000000003,4832.1114518126315,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0005,0.1,923.3000000000001,0.43121146018087714,0,0.097607434079997,933.3000000000001,9561.771690823129,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0005,0.25,2308.25,0.43121146018087714,0,0.097607434079997,2318.25,23750.75240785462,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0005,0.5,4616.5,0.43121146018087714,1,0.3277250902558277,14036.5,42830.10491824985,0.9036067529336275,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0005,1.0,9233.0,0.43121146018087714,1,0.3277250902558277,18653.0,56916.60649307978,0.601047702729678,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.25,101,0.09765625,0.0005,2.0,18466.0,0.43121146018087714,1,0.3277250902558277,27886.0,85089.60964273966,0.44952254081491605,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0,0.0,0.0,0.04947724073583385,0,0.005859374999999999,10.0,1706.666666666667,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0,0.05,461.65000000000003,0.04947724073583385,7,0.8326325428624705,66341.65,79676.98424556766,0.9898385022026353,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0,0.1,923.3000000000001,0.04947724073583385,7,0.8326325428624705,66803.3,80231.43050635507,0.5037030302401951,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0,0.25,2308.25,0.04947724073583385,7,0.8326325428624705,68188.25,81894.76928871726,0.20698896314076465,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0,0.5,4616.5,0.04947724073583385,7,0.8326325428624705,70496.5,84667.00059265425,0.10722915953692498,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0,1.0,9233.0,0.04947724073583385,7,0.8326325428624705,75113.0,90211.46320052823,0.05718736256524884,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0,2.0,18466.0,0.04947724073583385,8,0.929761291055471,93756.0,100838.78615076304,0.03197944699080575,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,1e-05,0.0,0.0,0.0547789396420552,0,0.005859316406542967,10.0,1706.6837334186673,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,1e-05,0.05,461.65000000000003,0.0547789396420552,0,0.005859316406542967,471.65000000000003,80495.73828669144,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,1e-05,0.1,923.3000000000001,0.0547789396420552,7,0.7541583957070366,66803.3,88579.93278371017,0.5561104183542978,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,1e-05,0.25,2308.25,0.0547789396420552,7,0.7541583957070366,68188.25,90416.35071379445,0.22852496803928768,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,1e-05,0.5,4616.5,0.0547789396420552,7,0.7541583957070366,70496.5,93477.04726393493,0.11838573363639171,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,1e-05,1.0,9233.0,0.0547789396420552,7,0.7541583957070366,75113.0,99598.44036421587,0.06313737700877867,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,1e-05,2.0,18466.0,0.0547789396420552,7,0.7541583957070366,84346.0,111841.22656477777,0.0354683445409662,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,5e-05,0.0,0.0,0.07637096328534845,0,0.005859082038574096,10.0,1706.7520021333692,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,5e-05,0.05,461.65000000000003,0.07637096328534845,0,0.005859082038574096,471.65000000000003,80498.95818062036,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,5e-05,0.1,923.3000000000001,0.07637096328534845,5,0.3913395029109102,47983.3,122612.9732446754,0.7697412077938968,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,5e-05,0.25,2308.25,0.07637096328534845,5,0.3913395029109102,49368.25,126151.97196496377,0.3188330650579628,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,5e-05,0.5,4616.5,0.07637096328534845,5,0.3913395029109102,51676.5,132050.3031654444,0.1672308569036895,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,5e-05,1.0,9233.0,0.07637096328534845,6,0.46092782752642225,65703.0,142545.09291095825,0.09035847598847466,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,5e-05,2.0,18466.0,0.07637096328534845,6,0.46092782752642225,74936.0,162576.42850974182,0.05155599871059504,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,n10_d75_s17,10,random_fixed_density,0.4,113,0.005859375,0.0001,0.0,0.0,0.10552411096504101,0,0.005858789091795898,10.0,1706.8373418669514,1.0,9233.0,9410.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
