instance_id,n,density_target,seed,target_ratio,threshold,marked_count,rho_tau,eps_model,oracle_cost_norm,diffusion_cost_norm,prep_cost_norm,k_star_resource_eff,p_target_eff,expected_repetitions,score,normalized_cost,normalized_resource_per_target_hit,depth_model,eta_res
n8_d25_s17,8,0.25,17,0.95,38,6,0.0234375,0.001,2.0,1.0,1.0,3,0.6868463691320074,1.4559296590061854,0.06868463691320073,10.0,14.559296590061853,120.0,0.3311485393929738
n8_d25_s17,8,0.25,17,0.95,38,6,0.0234375,0.001,4.0,1.0,1.0,3,0.6868463691320074,1.4559296590061854,0.04292789807075046,16.0,23.294874544098967,120.0,0.5298376630287581
n8_d25_s17,8,0.25,17,0.95,38,6,0.0234375,0.001,8.0,1.0,1.0,3,0.6868463691320074,1.4559296590061854,0.024530227469000264,28.0,40.76603045217319,120.0,0.9272159103003267
n8_d25_s17,8,0.25,17,0.95,38,6,0.0234375,0.002,1.0,1.0,1.0,3,0.609178081668154,1.6415561066505078,0.08702544023830772,7.0,11.490892746553556,120.0,0.2536339511232336
n8_d25_s17,8,0.25,17,0.95,38,6,0.0234375,0.002,2.0,1.0,1.0,3,0.609178081668154,1.6415561066505078,0.0609178081668154,10.0,16.415561066505077,120.0,0.36233421589033366
n8_d25_s17,8,0.25,17,0.95,38,6,0.0234375,0.002,4.0,1.0,1.0,3,0.609178081668154,1.6415561066505078,0.038073630104259626,16.0,26.264897706408124,120.0,0.579734745424534
n8_d25_s17,8,0.25,17,0.95,38,6,0.0234375,0.002,8.0,1.0,1.0,0,0.022072606255880825,45.30502598593535,0.022072606255880825,1.0,45.30502598593535,30.0,1.0
n8_d25_s17,8,0.25,17,1.0,40,2,0.0078125,0.0,1.0,1.0,1.0,6,0.8335479177263119,1.199691078021913,0.06411907059433168,13.0,15.59598401428487,210.0,0.12184362511160057
n8_d25_s17,8,0.25,17,1.0,40,2,0.0078125,0.0,2.0,1.0,1.0,6,0.8335479177263119,1.199691078021913,0.04387094303822694,19.0,22.79413048241635,210.0,0.17807914439387776
n8_d25_s17,8,0.25,17,1.0,40,2,0.0078125,0.0,4.0,1.0,1.0,6,0.8335479177263119,1.199691078021913,0.026888642507300383,31.0,37.19042341867931,210.0,0.29055018295843216
n8_d25_s17,8,0.25,17,1.0,40,2,0.0078125,0.0,8.0,1.0,1.0,6,0.8335479177263119,1.199691078021913,0.015155416685932944,55.0,65.98300929120522,210.0,0.5154922600875409
n8_d25_s17,8,0.25,17,1.0,40,2,0.0078125,0.0005,1.0,1.0,1.0,6,0.7504636310797176,1.332509609508013,0.05772797162151674,13.0,17.32262492360417,210.0,0.13331816123053175
n8_d25_s17,8,0.25,17,1.0,40,2,0.0078125,0.0005,2.0,1.0,1.0,6,0.7504636310797176,1.332509609508013,0.03949808584630093,19.0,25.317682580652246,210.0,0.1948496202600079
n8_d25_s17,8,0.25,17,1.0,40,2,0.0078125,0.0005,4.0,1.0,1.0,6,0.7504636310797176,1.332509609508013,0.024208504228377985,31.0,41.307797894748404,210.0,0.3179125383189603
n8_d25_s17,8,0.25,17,1.0,40,2,0.0078125,0.0005,8.0,1.0,1.0,6,0.7504636310797176,1.332509609508013,0.0136447932923585,55.0,73.28802852294072,210.0,0.5640383744368651
n8_d25_s17,8,0.25,17,1.0,40,2,0.0078125,0.001,1.0,1.0,1.0,6,0.6756608103702021,1.4800325616814876,0.05197390849001555,13.0,19.240423301859337,210.0,0.14587330356931277
n8_d25_s17,8,0.25,17,1.0,40,2,0.0078125,0.001,2.0,1.0,1.0,5,0.5711038645514939,1.7509949801956461,0.03569399153446837,16.0,28.01591968313034,180.0,0.21240565722459046
n8_d25_s17,8,0.25,17,1.0,40,2,0.0078125,0.001,4.0,1.0,1.0,5,0.5711038645514939,1.7509949801956461,0.021965533251980533,26.0,45.5258694850868,180.0,0.3451591929899595
n8_d25_s17,8,0.25,17,1.0,40,2,0.0078125,0.001,8.0,1.0,1.0,5,0.5711038645514939,1.7509949801956461,0.012415301403293345,46.0,80.54576908899972,180.0,0.6106662645206975
n8_d25_s17,8,0.25,17,1.0,40,2,0.0078125,0.002,1.0,1.0,1.0,5,0.47702604568172075,2.0963215930293577,0.043366004152883705,11.0,23.059537523322934,180.0,0.16966136406500554
n8_d25_s17,8,0.25,17,1.0,40,2,0.0078125,0.002,2.0,1.0,1.0,5,0.47702604568172075,2.0963215930293577,0.029814127855107547,16.0,33.54114548846972,180.0,0.24678016591273533
n8_d25_s17,8,0.25,17,1.0,40,2,0.0078125,0.002,4.0,1.0,1.0,5,0.47702604568172075,2.0963215930293577,0.018347155603143105,26.0,54.5043614187633,180.0,0.40101776960819496
n8_d25_s17,8,0.25,17,1.0,40,2,0.0078125,0.002,8.0,1.0,1.0,5,0.47702604568172075,2.0963215930293577,0.010370131427863494,46.0,96.43079327935045,180.0,0.7094929769991141
n8_d25_s42,8,0.25,42,0.9,28,40,0.15625,0.0,1.0,1.0,1.0,1,0.88134765625,1.1346260387811635,0.2937825520833333,3.0,3.40387811634349,60.0,0.5318559556786705
n8_d25_s42,8,0.25,42,0.9,28,40,0.15625,0.0,2.0,1.0,1.0,1,0.88134765625,1.1346260387811635,0.2203369140625,4.0,4.538504155124654,60.0,0.7091412742382274
n8_d25_s42,8,0.25,42,0.9,28,40,0.15625,0.0,4.0,1.0,1.0,0,0.15625000000000003,6.399999999999999,0.15625000000000003,1.0,6.399999999999999,30.0,1.0
n8_d25_s42,8,0.25,42,0.9,28,40,0.15625,0.0,8.0,1.0,1.0,0,0.15625000000000003,6.399999999999999,0.15625000000000003,1.0,6.399999999999999,30.0,1.0
n8_d25_s42,8,0.25,42,0.9,28,40,0.15625,0.0005,1.0,1.0,1.0,1,0.8552998965112584,1.1691805460037688,0.2850999655037528,3.0,3.5075416380113063,60.0,0.5398939291030972
n8_d25_s42,8,0.25,42,0.9,28,40,0.15625,0.0005,2.0,1.0,1.0,1,0.8552998965112584,1.1691805460037688,0.2138249741278146,4.0,4.676722184015075,60.0,0.7198585721374628
n8_d25_s42,8,0.25,42,0.9,28,40,0.15625,0.0005,4.0,1.0,1.0,0,0.15392374056297856,6.496723613540601,0.15392374056297856,1.0,6.496723613540601,30.0,1.0
n8_d25_s42,8,0.25,42,0.9,28,40,0.15625,0.0005,8.0,1.0,1.0,0,0.15392374056297856,6.496723613540601,0.15392374056297856,1.0,6.496723613540601,30.0,1.0
n8_d25_s42,8,0.25,42,0.9,28,40,0.15625,0.001,1.0,1.0,1.0,1,0.830021964413852,1.2047873946398318,0.2766739881379507,3.0,3.6143621839194955,60.0,0.5480533809392666
n8_d25_s42,8,0.25,42,0.9,28,40,0.15625,0.001,2.0,1.0,1.0,1,0.830021964413852,1.2047873946398318,0.207505491103463,4.0,4.819149578559327,60.0,0.7307378412523554
n8_d25_s42,8,0.25,42,0.9,28,40,0.15625,0.001,4.0,1.0,1.0,0,0.15163211461695442,6.594909017302507,0.15163211461695442,1.0,6.594909017302507,30.0,1.0
n8_d25_s42,8,0.25,42,0.9,28,40,0.15625,0.001,8.0,1.0,1.0,0,0.15163211461695442,6.594909017302507,0.15163211461695442,1.0,6.594909017302507,30.0,1.0
n8_d25_s42,8,0.25,42,0.9,28,40,0.15625,0.002,1.0,1.0,1.0,1,0.7816852481808931,1.2792872864457405,0.260561749393631,3.0,3.8378618593372216,60.0,0.5647440912374213
n8_d25_s42,8,0.25,42,0.9,28,40,0.15625,0.002,2.0,1.0,1.0,1,0.7816852481808931,1.2792872864457405,0.19542131204522328,4.0,5.117149145782962,60.0,0.7529921216498952
n8_d25_s42,8,0.25,42,0.9,28,40,0.15625,0.002,4.0,1.0,1.0,0,0.14715070837253888,6.7957538978903,0.14715070837253888,1.0,6.7957538978903,30.0,1.0
n8_d25_s42,8,0.25,42,0.9,28,40,0.15625,0.002,8.0,1.0,1.0,0,0.14715070837253888,6.7957538978903,0.14715070837253888,1.0,6.7957538978903,30.0,1.0
n8_d25_s42,8,0.25,42,0.95,30,16,0.0625,0.0,1.0,1.0,1.0,2,0.908447265625,1.1007793603869926,0.181689453125,5.0,5.503896801934964,90.0,0.34399355012093524
n8_d25_s42,8,0.25,42,0.95,30,16,0.0625,0.0,2.0,1.0,1.0,2,0.908447265625,1.1007793603869926,0.12977818080357142,7.0,7.70545552270895,90.0,0.48159097016930935
n8_d25_s42,8,0.25,42,0.95,30,16,0.0625,0.0,4.0,1.0,1.0,2,0.908447265625,1.1007793603869926,0.08258611505681818,11.0,12.10857296425692,90.0,0.7567858102660575
n8_d25_s42,8,0.25,42,0.95,30,16,0.0625,0.0,8.0,1.0,1.0,0,0.0625,16.0,0.0625,1.0,16.0,30.0,1.0
n8_d25_s42,8,0.25,42,0.95,30,16,0.0625,0.0005,1.0,1.0,1.0,2,0.8684732983156652,1.1514458785772923,0.17369465966313305,5.0,5.757229392886462,90.0,0.3544697133728841
n8_d25_s42,8,0.25,42,0.95,30,16,0.0625,0.0005,2.0,1.0,1.0,2,0.8684732983156652,1.1514458785772923,0.12406761404509503,7.0,8.060121150041047,90.0,0.49625759872203773
n8_d25_s42,8,0.25,42,0.95,30,16,0.0625,0.0005,4.0,1.0,1.0,2,0.8684732983156652,1.1514458785772923,0.07895211802869684,11.0,12.665904664350215,90.0,0.779833369420345
n8_d25_s42,8,0.25,42,0.95,30,16,0.0625,0.0005,8.0,1.0,1.0,0,0.061569496225191415,16.241809033851503,0.061569496225191415,1.0,16.241809033851503,30.0,1.0
n8_d25_s42,8,0.25,42,0.95,30,16,0.0625,0.001,1.0,1.0,1.0,2,0.8302582862290625,1.2044444681689175,0.1660516572458125,5.0,6.022222340844587,90.0,0.36526492329429194
n8_d25_s42,8,0.25,42,0.95,30,16,0.0625,0.001,2.0,1.0,1.0,2,0.8302582862290625,1.2044444681689175,0.11860832660415178,7.0,8.431111277182422,90.0,0.5113708926120087
n8_d25_s42,8,0.25,42,0.95,30,16,0.0625,0.001,4.0,1.0,1.0,2,0.8302582862290625,1.2044444681689175,0.07547802602082386,11.0,13.248889149858092,90.0,0.8035828312474422
n8_d25_s42,8,0.25,42,0.95,30,16,0.0625,0.001,8.0,1.0,1.0,0,0.06065284584678176,16.48727254325627,0.06065284584678176,1.0,16.48727254325627,30.0,1.0
n8_d25_s42,8,0.25,42,0.95,30,16,0.0625,0.002,1.0,1.0,1.0,2,0.7587989396145858,1.317872163221428,0.15175978792291717,5.0,6.589360816107141,90.0,0.38785164472496664
n8_d25_s42,8,0.25,42,0.95,30,16,0.0625,0.002,2.0,1.0,1.0,2,0.7587989396145858,1.317872163221428,0.1083998485163694,7.0,9.225105142549998,90.0,0.5429923026149532
n8_d25_s42,8,0.25,42,0.95,30,16,0.0625,0.002,4.0,1.0,1.0,1,0.41920848766709395,2.3854478843332245,0.06986808127784899,6.0,14.312687305999349,60.0,0.8424488303169796
n8_d25_s42,8,0.25,42,0.95,30,16,0.0625,0.002,8.0,1.0,1.0,0,0.058860283349015545,16.989384744725754,0.058860283349015545,1.0,16.989384744725754,30.0,1.0
n8_d25_s42,8,0.25,42,1.0,31,8,0.03125,0.0,1.0,1.0,1.0,3,0.8969365358352662,1.114906083147518,0.12813379083360946,7.0,7.804342582032626,120.0,0.2438857056885196
n8_d25_s42,8,0.25,42,1.0,31,8,0.03125,0.0,2.0,1.0,1.0,3,0.8969365358352662,1.114906083147518,0.08969365358352663,10.0,11.149060831475179,120.0,0.3484081509835994
n8_d25_s42,8,0.25,42,1.0,31,8,0.03125,0.0,4.0,1.0,1.0,3,0.8969365358352662,1.114906083147518,0.05605853348970414,16.0,17.838497330360287,120.0,0.5574530415737591
n8_d25_s42,8,0.25,42,1.0,31,8,0.03125,0.0,8.0,1.0,1.0,3,0.8969365358352662,1.114906083147518,0.032033447708402364,28.0,31.217370328130503,120.0,0.9755428227540784
n8_d25_s42,8,0.25,42,1.0,31,8,0.03125,0.0005,1.0,1.0,1.0,3,0.8447030183255713,1.183848025051774,0.12067185976079589,7.0,8.286936175362419,120.0,0.2551112427836894
n8_d25_s42,8,0.25,42,1.0,31,8,0.03125,0.0005,2.0,1.0,1.0,3,0.8447030183255713,1.183848025051774,0.08447030183255713,10.0,11.83848025051774,120.0,0.3644446325481277
n8_d25_s42,8,0.25,42,1.0,31,8,0.03125,0.0005,4.0,1.0,1.0,3,0.8447030183255713,1.183848025051774,0.052793938645348204,16.0,18.941568400828384,120.0,0.5831114120770042
n8_d25_s42,8,0.25,42,1.0,31,8,0.03125,0.0005,8.0,1.0,1.0,0,0.030784748112595715,32.483618067703,0.030784748112595715,1.0,32.483618067703,30.0,1.0
n8_d25_s42,8,0.25,42,1.0,31,8,0.03125,0.001,1.0,1.0,1.0,3,0.7955113440705887,1.2570530985555202,0.11364447772436981,7.0,8.799371689888641,120.0,0.2668534673276757
n8_d25_s42,8,0.25,42,1.0,31,8,0.03125,0.001,2.0,1.0,1.0,3,0.7955113440705887,1.2570530985555202,0.07955113440705887,10.0,12.570530985555202,120.0,0.3812192390395367
n8_d25_s42,8,0.25,42,1.0,31,8,0.03125,0.001,4.0,1.0,1.0,2,0.5505746484390368,1.8162841366473241,0.05005224076718517,11.0,19.979125503120567,90.0,0.6058954096471391
n8_d25_s42,8,0.25,42,1.0,31,8,0.03125,0.001,8.0,1.0,1.0,0,0.030326422923390887,32.974545086512535,0.030326422923390887,1.0,32.974545086512535,30.0,1.0
n8_d25_s42,8,0.25,42,1.0,31,8,0.03125,0.002,1.0,1.0,1.0,3,0.7055552686965395,1.4173234108894475,0.10079360981379136,7.0,9.921263876226133,120.0,0.2919842014675113
n8_d25_s42,8,0.25,42,1.0,31,8,0.03125,0.002,2.0,1.0,1.0,2,0.5031873410281786,1.9873313942212225,0.07188390586116837,7.0,13.911319759548558,90.0,0.4094121114028935
n8_d25_s42,8,0.25,42,1.0,31,8,0.03125,0.002,4.0,1.0,1.0,2,0.5031873410281786,1.9873313942212225,0.04574430372983442,11.0,21.860645336433446,90.0,0.6433618893474041
n8_d25_s42,8,0.25,42,1.0,31,8,0.03125,0.002,8.0,1.0,1.0,0,0.02943014167450778,33.9787694894515,0.02943014167450778,1.0,33.9787694894515,30.0,1.0
n8_d50_s17,8,0.5,17,0.9,52,30,0.1171875,0.0,1.0,1.0,1.0,1,0.7508468627929688,1.3318294975359448,0.25028228759765625,3.0,3.995488492607834,60.0,0.46822130772748055
n8_d50_s17,8,0.5,17,0.9,52,30,0.1171875,0.0,2.0,1.0,1.0,1,0.7508468627929688,1.3318294975359448,0.1877117156982422,4.0,5.327317990143779,60.0,0.6242950769699741
n8_d50_s17,8,0.5,17,0.9,52,30,0.1171875,0.0,4.0,1.0,1.0,1,0.7508468627929688,1.3318294975359448,0.12514114379882812,6.0,7.990976985215668,60.0,0.9364426154549611
n8_d50_s17,8,0.5,17,0.9,52,30,0.1171875,0.0,8.0,1.0,1.0,0,0.1171875,8.533333333333333,0.1171875,1.0,8.533333333333333,30.0,1.0
n8_d50_s17,8,0.5,17,0.9,52,30,0.1171875,0.0005,1.0,1.0,1.0,1,0.728655984376346,1.3723897441889485,0.2428853281254487,3.0,4.117169232566845,60.0,0.4752975666056225
n8_d50_s17,8,0.5,17,0.9,52,30,0.1171875,0.0005,2.0,1.0,1.0,1,0.728655984376346,1.3723897441889485,0.1821639960940865,4.0,5.489558976755794,60.0,0.6337300888074967
n8_d50_s17,8,0.5,17,0.9,52,30,0.1171875,0.0005,4.0,1.0,1.0,1,0.728655984376346,1.3723897441889485,0.12144266406272435,6.0,8.23433846513369,60.0,0.950595133211245
n8_d50_s17,8,0.5,17,0.9,52,30,0.1171875,0.0005,8.0,1.0,1.0,0,0.11544280542223391,8.662298151387468,0.11544280542223391,1.0,8.662298151387468,30.0,1.0
n8_d50_s17,8,0.5,17,0.9,52,30,0.1171875,0.001,1.0,1.0,1.0,1,0.7071209455314166,1.4141852342508092,0.23570698184380554,3.0,4.242555702752427,60.0,0.4824807694414272
n8_d50_s17,8,0.5,17,0.9,52,30,0.1171875,0.001,2.0,1.0,1.0,1,0.7071209455314166,1.4141852342508092,0.17678023638285414,4.0,5.656740937003237,60.0,0.6433076925885697
n8_d50_s17,8,0.5,17,0.9,52,30,0.1171875,0.001,4.0,1.0,1.0,1,0.7071209455314166,1.4141852342508092,0.11785349092190277,6.0,8.485111405504854,60.0,0.9649615388828544
n8_d50_s17,8,0.5,17,0.9,52,30,0.1171875,0.001,8.0,1.0,1.0,0,0.1137240859627158,8.79321202307001,0.1137240859627158,1.0,8.79321202307001,30.0,1.0
n8_d50_s17,8,0.5,17,0.9,52,30,0.1171875,0.002,1.0,1.0,1.0,1,0.6659414274560475,1.5016335653123196,0.2219804758186825,3.0,4.504900695936959,60.0,0.4971744964163001
n8_d50_s17,8,0.5,17,0.9,52,30,0.1171875,0.002,2.0,1.0,1.0,1,0.6659414274560475,1.5016335653123196,0.16648535686401186,4.0,6.0065342612492785,60.0,0.6628993285550668
n8_d50_s17,8,0.5,17,0.9,52,30,0.1171875,0.002,4.0,1.0,1.0,1,0.6659414274560475,1.5016335653123196,0.11099023790934125,6.0,9.009801391873918,60.0,0.9943489928326003
n8_d50_s17,8,0.5,17,0.9,52,30,0.1171875,0.002,8.0,1.0,1.0,0,0.11036303127940415,9.061005197187068,0.11036303127940415,1.0,9.061005197187068,30.0,1.0
n8_d50_s17,8,0.5,17,0.95,55,8,0.03125,0.0,1.0,1.0,1.0,3,0.8969365358352662,1.114906083147518,0.12813379083360946,7.0,7.804342582032626,120.0,0.2438857056885196
n8_d50_s17,8,0.5,17,0.95,55,8,0.03125,0.0,2.0,1.0,1.0,3,0.8969365358352662,1.114906083147518,0.08969365358352663,10.0,11.149060831475179,120.0,0.3484081509835994
n8_d50_s17,8,0.5,17,0.95,55,8,0.03125,0.0,4.0,1.0,1.0,3,0.8969365358352662,1.114906083147518,0.05605853348970414,16.0,17.838497330360287,120.0,0.5574530415737591
n8_d50_s17,8,0.5,17,0.95,55,8,0.03125,0.0,8.0,1.0,1.0,3,0.8969365358352662,1.114906083147518,0.032033447708402364,28.0,31.217370328130503,120.0,0.9755428227540784
n8_d50_s17,8,0.5,17,0.95,55,8,0.03125,0.0005,1.0,1.0,1.0,3,0.8447030183255713,1.183848025051774,0.12067185976079589,7.0,8.286936175362419,120.0,0.2551112427836894
n8_d50_s17,8,0.5,17,0.95,55,8,0.03125,0.0005,2.0,1.0,1.0,3,0.8447030183255713,1.183848025051774,0.08447030183255713,10.0,11.83848025051774,120.0,0.3644446325481277
n8_d50_s17,8,0.5,17,0.95,55,8,0.03125,0.0005,4.0,1.0,1.0,3,0.8447030183255713,1.183848025051774,0.052793938645348204,16.0,18.941568400828384,120.0,0.5831114120770042
n8_d50_s17,8,0.5,17,0.95,55,8,0.03125,0.0005,8.0,1.0,1.0,0,0.030784748112595715,32.483618067703,0.030784748112595715,1.0,32.483618067703,30.0,1.0
n8_d50_s17,8,0.5,17,0.95,55,8,0.03125,0.001,1.0,1.0,1.0,3,0.7955113440705887,1.2570530985555202,0.11364447772436981,7.0,8.799371689888641,120.0,0.2668534673276757
n8_d50_s17,8,0.5,17,0.95,55,8,0.03125,0.001,2.0,1.0,1.0,3,0.7955113440705887,1.2570530985555202,0.07955113440705887,10.0,12.570530985555202,120.0,0.3812192390395367
n8_d50_s17,8,0.5,17,0.95,55,8,0.03125,0.001,4.0,1.0,1.0,2,0.5505746484390368,1.8162841366473241,0.05005224076718517,11.0,19.979125503120567,90.0,0.6058954096471391
n8_d50_s17,8,0.5,17,0.95,55,8,0.03125,0.001,8.0,1.0,1.0,0,0.030326422923390887,32.974545086512535,0.030326422923390887,1.0,32.974545086512535,30.0,1.0
n8_d50_s17,8,0.5,17,0.95,55,8,0.03125,0.002,1.0,1.0,1.0,3,0.7055552686965395,1.4173234108894475,0.10079360981379136,7.0,9.921263876226133,120.0,0.2919842014675113
n8_d50_s17,8,0.5,17,0.95,55,8,0.03125,0.002,2.0,1.0,1.0,2,0.5031873410281786,1.9873313942212225,0.07188390586116837,7.0,13.911319759548558,90.0,0.4094121114028935
n8_d50_s17,8,0.5,17,0.95,55,8,0.03125,0.002,4.0,1.0,1.0,2,0.5031873410281786,1.9873313942212225,0.04574430372983442,11.0,21.860645336433446,90.0,0.6433618893474041
n8_d50_s17,8,0.5,17,0.95,55,8,0.03125,0.002,8.0,1.0,1.0,0,0.02943014167450778,33.9787694894515,0.02943014167450778,1.0,33.9787694894515,30.0,1.0
n8_d50_s17,8,0.5,17,1.0,57,4,0.015625,0.0,1.0,1.0,1.0,4,0.8163770193968958,1.2249242399531983,0.09070855771076619,9.0,11.024318159578785,150.0,0.17225497124341851
n8_d50_s17,8,0.5,17,1.0,57,4,0.015625,0.0,2.0,1.0,1.0,4,0.8163770193968958,1.2249242399531983,0.06279823226129967,13.0,15.924015119391578,150.0,0.2488127362404934
n8_d50_s17,8,0.5,17,1.0,57,4,0.015625,0.0,4.0,1.0,1.0,4,0.8163770193968958,1.2249242399531983,0.03887509616175694,21.0,25.723409039017163,150.0,0.4019282662346432
n8_d50_s17,8,0.5,17,1.0,57,4,0.015625,0.0,8.0,1.0,1.0,4,0.8163770193968958,1.2249242399531983,0.02206424376748367,37.0,45.322196878268336,150.0,0.7081593262229428
n8_d50_s17,8,0.5,17,1.0,57,4,0.015625,0.0005,1.0,1.0,1.0,4,0.7573884621337887,1.3203264242799557,0.08415427357042098,9.0,11.882937818519602,150.0,0.18290662379038175
n8_d50_s17,8,0.5,17,1.0,57,4,0.015625,0.0005,2.0,1.0,1.0,4,0.7573884621337887,1.3203264242799557,0.058260650933368366,13.0,17.164243515639427,150.0,0.264198456586107
n8_d50_s17,8,0.5,17,1.0,57,4,0.015625,0.0005,4.0,1.0,1.0,4,0.7573884621337887,1.3203264242799557,0.03606611724446613,21.0,27.726854909879073,150.0,0.42678212217755745
n8_d50_s17,8,0.5,17,1.0,57,4,0.015625,0.0005,8.0,1.0,1.0,4,0.7573884621337887,1.3203264242799557,0.020469958436048343,37.0,48.852077698358364,150.0,0.7519494533604583
n8_d50_s17,8,0.5,17,1.0,57,4,0.015625,0.001,1.0,1.0,1.0,4,0.7026622123650224,1.4231589267255418,0.07807357915166915,9.0,12.808430340529878,150.0,0.19421693774585025
n8_d50_s17,8,0.5,17,1.0,57,4,0.015625,0.001,2.0,1.0,1.0,4,0.7026622123650224,1.4231589267255418,0.054050939412694024,13.0,18.501066047432044,150.0,0.2805355767440059
n8_d50_s17,8,0.5,17,1.0,57,4,0.015625,0.001,4.0,1.0,1.0,4,0.7026622123650224,1.4231589267255418,0.03346010535071535,21.0,29.88633746123638,150.0,0.45317285474031727
n8_d50_s17,8,0.5,17,1.0,57,4,0.015625,0.001,8.0,1.0,1.0,4,0.7026622123650224,1.4231589267255418,0.018990870604460065,37.0,52.65688028884505,150.0,0.7984474107329399
n8_d50_s17,8,0.5,17,1.0,57,4,0.015625,0.002,1.0,1.0,1.0,4,0.6047869709150526,1.6534747739141662,0.06719855232389474,9.0,14.881272965227495,150.0,0.21897898583183378
n8_d50_s17,8,0.5,17,1.0,57,4,0.015625,0.002,2.0,1.0,1.0,4,0.6047869709150526,1.6534747739141662,0.04652207468577328,13.0,21.49517206088416,150.0,0.31630297953487096
n8_d50_s17,8,0.5,17,1.0,57,4,0.015625,0.002,4.0,1.0,1.0,3,0.4651961025168507,2.149631079430158,0.029074756407303167,16.0,34.394097270882526,120.0,0.5061115777244369
n8_d50_s17,8,0.5,17,1.0,57,4,0.015625,0.002,8.0,1.0,1.0,3,0.4651961025168507,2.149631079430158,0.016614146518458953,28.0,60.18967022404441,120.0,0.8856952610177645
n8_d50_s42,8,0.5,42,0.9,54,12,0.046875,0.0,1.0,1.0,1.0,2,0.7870681285858153,1.2705380432527174,0.15741362571716305,5.0,6.352690216263587,90.0,0.29778235388735563
n8_d50_s42,8,0.5,42,0.9,54,12,0.046875,0.0,2.0,1.0,1.0,2,0.7870681285858153,1.2705380432527174,0.1124383040836879,7.0,8.893766302769022,90.0,0.41689529544229786
n8_d50_s42,8,0.5,42,0.9,54,12,0.046875,0.0,4.0,1.0,1.0,2,0.7870681285858153,1.2705380432527174,0.07155164805325594,11.0,13.975918475779892,90.0,0.6551211785521823
n8_d50_s42,8,0.5,42,0.9,54,12,0.046875,0.0,8.0,1.0,1.0,0,0.04687499999999999,21.333333333333336,0.04687499999999999,1.0,21.333333333333336,30.0,1.0
n8_d50_s42,8,0.5,42,0.9,54,12,0.046875,0.0005,1.0,1.0,1.0,2,0.75243514895913,1.3290181903162488,0.150487029791826,5.0,6.645090951581244,90.0,0.3068511766945762
n8_d50_s42,8,0.5,42,0.9,54,12,0.046875,0.0005,2.0,1.0,1.0,2,0.75243514895913,1.3290181903162488,0.10749073556559,7.0,9.30312733221374,90.0,0.4295916473724067
n8_d50_s42,8,0.5,42,0.9,54,12,0.046875,0.0005,4.0,1.0,1.0,2,0.75243514895913,1.3290181903162488,0.06840319535992091,11.0,14.619200093478737,90.0,0.6750725887280676
n8_d50_s42,8,0.5,42,0.9,54,12,0.046875,0.0005,8.0,1.0,1.0,0,0.04617712216889355,21.655745378468676,0.04617712216889355,1.0,21.655745378468676,30.0,1.0
n8_d50_s42,8,0.5,42,0.9,54,12,0.046875,0.001,1.0,1.0,1.0,2,0.7193261076476416,1.3901900533962617,0.14386522152952833,5.0,6.950950266981309,90.0,0.31619618627389784
n8_d50_s42,8,0.5,42,0.9,54,12,0.046875,0.001,2.0,1.0,1.0,2,0.7193261076476416,1.3901900533962617,0.10276087252109166,7.0,9.731330373773833,90.0,0.44267466078345696
n8_d50_s42,8,0.5,42,0.9,54,12,0.046875,0.001,4.0,1.0,1.0,2,0.7193261076476416,1.3901900533962617,0.06539328251342197,11.0,15.29209058735888,90.0,0.6956316098025752
n8_d50_s42,8,0.5,42,0.9,54,12,0.046875,0.001,8.0,1.0,1.0,0,0.04548963438508631,21.98303005767503,0.04548963438508631,1.0,21.98303005767503,30.0,1.0
n8_d50_s42,8,0.5,42,0.9,54,12,0.046875,0.002,1.0,1.0,1.0,2,0.6574145621589482,1.5211102058889627,0.13148291243178964,5.0,7.605551029444814,90.0,0.3357486664638889
n8_d50_s42,8,0.5,42,0.9,54,12,0.046875,0.002,2.0,1.0,1.0,2,0.6574145621589482,1.5211102058889627,0.09391636602270689,7.0,10.647771441222739,90.0,0.4700481330494444
n8_d50_s42,8,0.5,42,0.9,54,12,0.046875,0.002,4.0,1.0,1.0,2,0.6574145621589482,1.5211102058889627,0.05976496019626802,11.0,16.73221226477859,90.0,0.7386470662205555
n8_d50_s42,8,0.5,42,0.9,54,12,0.046875,0.002,8.0,1.0,1.0,0,0.04414521251176165,22.652512992967676,0.04414521251176165,1.0,22.652512992967676,30.0,1.0
n8_d50_s42,8,0.5,42,0.95,57,4,0.015625,0.0,1.0,1.0,1.0,4,0.8163770193968958,1.2249242399531983,0.09070855771076619,9.0,11.024318159578785,150.0,0.17225497124341851
n8_d50_s42,8,0.5,42,0.95,57,4,0.015625,0.0,2.0,1.0,1.0,4,0.8163770193968958,1.2249242399531983,0.06279823226129967,13.0,15.924015119391578,150.0,0.2488127362404934
n8_d50_s42,8,0.5,42,0.95,57,4,0.015625,0.0,4.0,1.0,1.0,4,0.8163770193968958,1.2249242399531983,0.03887509616175694,21.0,25.723409039017163,150.0,0.4019282662346432
n8_d50_s42,8,0.5,42,0.95,57,4,0.015625,0.0,8.0,1.0,1.0,4,0.8163770193968958,1.2249242399531983,0.02206424376748367,37.0,45.322196878268336,150.0,0.7081593262229428
n8_d50_s42,8,0.5,42,0.95,57,4,0.015625,0.0005,1.0,1.0,1.0,4,0.7573884621337887,1.3203264242799557,0.08415427357042098,9.0,11.882937818519602,150.0,0.18290662379038175
